City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Alappuzha,IN,2021-01-16 15:18:17,9.49,76.3264,80.76,76,90,3.02
275,Najran,SA,2021-01-16 15:18:17,17.4924,44.1277,75.2,20,0,8.05
276,Sicamous,CA,2021-01-16 15:13:23,50.8331,-118.9856,27.0,100,96,3.44
277,Puerto Suarez,BO,2021-01-16 15:18:17,-18.95,-57.8,77.0,94,75,9.22
278,Lufkin,US,2021-01-16 15:15:29,31.3382,-94.7291,39.2,52,1,5.93
279,Darlowo,PL,2021-01-16 15:18:17,54.421,16.4107,33.01,78,100,18.39
280,Guliston,UZ,2021-01-16 15:18:17,40.4897,68.7842,50.31,46,32,10.47
281,Bengkulu,ID,2021-01-16 15:18:18,-3.8004,102.2655,78.76,77,100,1.61
282,Torbay,CA,2021-01-16 15:18:18,47.6666,-52.7314,33.01,93,90,33.38
283,Mindelo,CV,2021-01-16 15:18:18,16.8901,-24.9804,73.4,53,75,32.21
284,Zaranj,AF,2021-01-16 15:18:18,30.9667,61.8833,51.8,22,0,6.91
285,Zinder,NE,2021-01-16 15:18:18,13.8072,8.9881,89.6,13,0,4.61
286,Khorixas,NA,2021-01-16 15:18:18,-20.3667,14.9667,82.85,36,82,13.2
287,Novyy Urengoy,RU,2021-01-16 15:17:34,66.0833,76.6333,-4.13,92,100,11.83
288,Hualmay,PE,2021-01-16 15:18:19,-11.0964,-77.6139,74.43,72,52,9.01
289,Te Anau,NZ,2021-01-16 15:18:19,-45.4167,167.7167,55.27,72,100,4.43
290,Jalu,LY,2021-01-16 15:15:16,29.0331,21.5482,64.69,29,0,15.12
291,Alofi,NU,2021-01-16 15:18:19,-19.0595,-169.9187,73.4,100,99,1.14
292,Santa Ana,US,2021-01-16 15:18:19,33.7456,-117.8678,51.8,62,1,1.41
293,Amapa,BR,2021-01-16 15:15:14,1.0,-52.0,88.29,52,35,4.29
